;B. Ed.;Amanda;Neumann;Erlenweg 209;Schalkau;03581/75243648;amanda.neumann58@outloock.de;Fachpraktiker/-in für Elektronische Geräte und Systeme (§ 66 BBiG) (IH)
Dipl.-Anim.;B. Eng.;Uwe;Bolabi;Hochstrasse 60;Luckau;0212948/58146;irali64@yahoo.de;Fachpraktiker/-in für Fachinformatik (§ 66 BBiG) (IH)
Dipl.-Arch.;B. F. A.;Sybilla;Jävugrode;Flurstrasse 98;Tauberbischofsheim;0657321/91289315;sybilla.jaevugrode99@gmx.de;Fachpraktiker/-in für Haus- und Gebäudedienste (§ 66 BBiG) (IH)
Dipl. Audiovisuelle Medien;B. Mus.;Rosa-Maria;Notawade;Richard-Wagner-Strasse 43;Burgwedel;0457524/841272;utemu69@gmx.de;Fachpraktiker/-in für Holzverarbeitung (§ 42r HwO) (Hw)
;B. M. A.;Erdmute;Hurasegestein;Hochstrasse 57;Viersen;094356/48144;erdmute.hurasegestein65@test.de;Fachpraktiker/-in für Holzverarbeitung (§ 66 BBiG) (IH)
Dipl.-Ing.;M. A.;Karl-Dieter;Sivosede;Haydnstrasse 30;Waldkirchen;057638/24218571;karl-dieter.sivosede86@gmx.de;Fachpraktiker/-in für Industrieelektrik (§ 66 BBiG) (IH)
Dipl.-Kam.;M. Sc.;Harriet;Zirebodohein;Karlstrasse 299;Alsdorf;0448363/74538471;erola66@surfnet.de;Fachpraktiker/-in für Industrieelektrik (36 Monate) (§ 66 BBiG) (IH)
Dipl. Kunstpädagogik;M. Eng.;Anke;Kuluwattestein;Richard-Wagner-Strasse 10;Waghäusel;04819/26577999;odupe86@gmx.de;Fachpraktiker/-in für Industriemechanik (§ 66 BBiG) (IH)
Dipl. Kunstpädagogik/Kunstvermittlung;LL. M.;Rudolph;Väwibemeiner;Beethovenstrasse 90;Heide;0667657/759333874;evuri74@t-online.de;Fachpraktiker/-in für IT-Systeme (§ 66 BBiG) (IH)
Dipl.-Kunst.-Päd.;M. F. A.;Andrew;Nätubamüller;Friedenstrasse 21;Bühl;03335/3398897;etimo73@email.com;Fachpraktiker/-in für IT-System-Elektronik (§ 66 BBiG) (IH)
Dipl.-Rest.;M. Mus.;Hans;Vatuba;Mühlstrasse 203;Bad Tennstedt;07962/11923564;itimu87@email.com;Fachpraktiker/-in für Kfz-Mechatronik (§ 42r HwO) (Hw)
Dipl. Mus.;M. Ed.;Enno;Zuwomauweiner;Goethestrasse 27a;Seesen;035695/682985333;ewefo87@t-online.de;Fachpraktiker/-in für Kreislauf- und Abfallwirtschaft (§ 66 BBiG) (IH)
Dipl.-Mus.-Päd.;M. Acc.;Norbert;Fovafereweiner;Ulmenweg 61;Gaildorf;05488/368623943;norbert.fovafereweiner70@outloock.de;Fachpraktiker/-in für Land- und Baumaschinentechnik (§ 42r HwO) (Hw)
Dipl.-Musikl.;B. A.;Rosalia;Votabedehein;Mühlweg 197;Edenkoben;0684229/91926224;otuzi60@t-online.de;Fachpraktiker/-in für Medientechnologie Druck (§ 66 BBiG) (IH)
Dipl.-Reg.;Bac. Jur.;Heidi;Gevubodo;Asternweg 169;Vechta;0421/51571924;uroli58@surfnet.de;Fachpraktiker/-in für Metallbau (§ 42r HwO) (Hw)
Dipl.-Schau.;Bac. Oec.;Genoveva;Lösewattestein;Asternweg 267;Wolframs-Eschenbach;035769/32722349;genoveva.loesewattestein54@test.de;Fachpraktiker/-in für Metallbau (§ 66 BBiG) (IH)
Dipl.-Schnittm.;M. A.;Ingolf;Wuvugatemeiner;Fliederweg 224;Seeland;05488/657894;udipa55@gmail.com;Fachpraktiker/-in für Metallbauer/-in FR Konstruktionstechnik (§ 42r HwO) (Hw)
Dipl.-Szeneb.;M. Sc.;Lieselotte;Neumann;Grüner Weg 27;Steinach;04757/99172;ituze65@gmail.de;Fachpraktiker/-in für Metalltechnik (§ 66 BBiG) (IH)
Dipl.-Szenem.;LL. M.;Birgitta;Kudafledehein;Rosenstrasse 32;Bad Griesbach i.Rottal;0191/197499;evire75@email.com;Fachpraktiker/-in für Metalltechnik (36 Monate) (§ 66 BBiG) (IH)
Dipl.-Tonm.;MLE;Bertha;Bödobodo;Weinbergstrasse 281a;Mayen;0139351/2668426;asute72@gmail.com;Fachpraktiker/-in für Orthopädietechnik (§ 42r HwO) (Hw)
Dipl. Vis. Komm.;Mag. rer. publ.;Anna-Lena;Vadimodemüller;Friedrich-Ebert-Strasse 2;Bernstadt a. d. Eigen;0112/938761;anna-lena.vadimodemueller73@test.de;Fachpraktiker/-in für Recycling (§ 66 BBiG) (IH)
;Mag. theol. ;Patrick;Wilusade;Südstrasse 140;Lahnstein;0639341/89797;patrick.wilusade70@surfnet.de;Fachpraktiker/-in für technische Produktkonstruktion und Dokumentation (§ 66 BBiG) (IH)
Dipl.agr.biol.;Mag. iur.;Dajana;Pilemauson;Dorfstrasse 130;Lauter-Bernsbach;0732436/79584;odupe54@gmail.com;Fachpraktiker/-in für Zerspanungsmechanik (§ 42r HwO) (Hw)
Dipl.agr.oec.;M. Th.;Resi;Radofomeiner;Leipziger Strasse 33;Forchtenberg;0862/15572295;resi.radofomeiner91@gmail.de;Fachpraktiker/-in für Zerspanungsmechanik (§ 66 BBiG) (IH)
Dipl.-Angl.;Ph. D.;Anselm;Gosofledestein;Am Friedhof 46;Landau a.d.Isar;0957997/64521233;oralo70@surfnet.de;Fachpraktiker/-in für Zerspanungstechnik (§ 66 BBiG) (IH)
Dipl.-Arch.;;Giorgio;Masabamüller;Raiffeisenstrasse 136;Hechingen;0747147/8518813;giorgio.masabamueller55@gmx.de;Fachpraktiker/-in für Zweiradmechatronik (§ 66 BBiG) (IH)
Dipl.-Berufspäd.;;Babette;Disibuhein;Ahornstrasse 277;Rerik;078396/88569;babette.disibuhein96@outloock.de;Fachpraktiker/-in im Gebäudeservice (§ 66 BBiG) (IH)
Dipl.-Betriebsw.;;Heribert;Rövabu;Lilienweg 154;Haldensleben;0783881/576344;ewofi96@outloock.de;Fachpraktiker/-in Informationstechnologie Systemintegration (§ 66 BBiG) (IH)
Dipl.-Bibl.;;Klaus-Dieter;Muwesedeson;Kirchgasse 1;Zwingenberg;073625/379886674;klaus-dieter.muwesedeson57@gmx.de;"Fachpraktiker/-in Technische/-r Produktdesigner/-in FR Maschinen- und Anlagenkonstruktion 
(§ 66 BBiG) (IH)"
Dipl.-Biochem.;;Roswita;Schulze;Grabenstrasse 187a;Uetersen;0936/9299372;elaki62@email.com;Fachwerker/-in für Feinwerktechnik (§ 42r HwO) (Hw)
Dipl.-Biogeogr.;;Laszlo;Kaiser;Kirchgasse 113;Cham;03775/55316954;isota76@test.de;Fachwerker/-in für Gebäude- und Umweltdienstleistung (§ 66 BBiG) (IH)
Dipl.-Bioinf.;;Leo;Küsiwattemüller;Oststrasse 128;Neustadt am Kulm;02895/98411816;leo.kuesiwattemueller82@t-online.de;Fahrradmonteur/-in (Hw)
Dipl.-Biol.;;Dennis;Putegedestein;Heckenweg 68;Großenhain;09592/89333411;utema89@gmail.com;Fahrradmonteur/-in (IH)
Dipl.-Biol. (t.o.);;Heinz;Walter;Nordstrasse 75;Hayingen;0763/853393723;odipi95@test.de;Feinoptiker/-in (Hw)
Dipl.-Biophys.;;Margaretha;Satosademeiner;Steinweg 123;Lüdinghausen;059199/76461187;odupi54@email.com;Feinoptiker/-in (IH)
Dipl.-Biotechnol.;;Telse;Rösifiweiner;Friedenstrasse 235;Schweinfurt;0953858/53349;atuzo86@test.de;Feinwerkmechaniker/-in (Hw)
Dipl.-Braumeister;;Eleni;Kawavoreson;Wiesenweg 36;Aschaffenburg;0479/45216;atomu64@gmx.de;Fertigungsmechaniker/-in (IH)
Dipl.-Chem.;;Ron;Zatofiweiner;Mittelweg 232;Amöneburg;0976444/6375849;itimi72@surfnet.de;Film- und Videoeditor/-in (IH)
Dipl.-Chem.-Ing.;;Luca;Ladomode;Wiesenstrasse 108;Cham;08172/224974393;luca.ladomode69@outloock.de;Flachglasmechaniker/-in (IH)
Dipl.-Chem.oec.;;Hans-Günther;Dudevarestein;Waldweg 164;Straubing;0849/3348346;itoza90@gmail.de;Flachglastechnologe/-technologin (HwEx)
Dipl.-Comp.-Math.;;Ricardo;Petuschatt;Kirchweg 257;Weinstadt;0793351/5798421;eluke55@gmx.de;Flachglastechnologe/-technologin (IH)
Dipl.-Demogr.;;George;Filigedemüller;Neuer Weg 224;Bad Gottleuba-Berggießhübel;0662165/699228946;george.filigedemueller98@test.de;Fluggerätelektroniker/-in (IH)
;;Elsbeth;Schneider;Fichtenstrasse 187;Rhens;012632/57821;erile55@surfnet.de;Fluggerätmechaniker/-in FR Fertigungstechnik (IH)
Prof.;;Hans-Günther;Krause;Bergweg 272;Oelsnitz/Erzgeb.;08864/97948;hans-guenther.krause80@gmx.de;Fluggerätmechaniker/-in FR Instandhaltungstechnik (IH)
Dr.;;Fatma;Gelufare;Fichtenstrasse 76;Bockenem;058898/6524797;atazu86@t-online.de;Fluggerätmechaniker/-in FR Triebwerkstechnik (IH)
Prof. Dr.;;Ingbert;Misebehein;Mozartstrasse 55;Alsfeld;0327242/158978775;ingbert.misebehein90@surfnet.de;Fluggerätmechaniker/-in FR Fertigungstechnik (HwEx)
Prof. Dr.-Ing.;;Lilian;Krüger;Gerhart-Hauptmann-Strasse 49;Traben-Trarbach;0982/1437281;useto56@email.com;Fluggerätmechaniker/-in o.FR (IH)
;;Friedhelm;Schneider;Kirchweg 57;Guben;069935/247146;friedhelm.schneider63@gmx.de;Geomatiker/-in (IH)
;;Othmar;Lalafare;Sudetenstrasse 198;Ruhla;0262299/31679674;othmar.lalafare97@yahoo.de;Geomatiker/-in (ÖD)
;;Anne-Marie;Wävuwattehein;Mozartstrasse 162;Zwingenberg;0259/852171;idipe84@gmx.de;Gießereimechaniker/-in (Monoberuf) (HwEx)
;;Kreszentia;Schwarz;Stettiner Strasse 77;Lütjenburg;01872/35654;kreszentia.schwarz76@yahoo.de;Gießereimechaniker/-in (Monoberuf) (IH)
;;Hildegunde;Busasegestein;Birkenweg 252;Harsewinkel;0964145/7214185;uvera85@test.de;Glasmacher/-in (HwEx)
;;Oskar;Notisedestein;Berliner Strasse 195;Villingen-Schwenningen;053971/81689;utuza96@test.de;Glasmacher/-in (IH)
;;Marie-Therese;Meier;Friedrich-Ebert-Strasse 37;Hausach;057386/82362;marie-therese.meier59@t-online.de;Glasveredler/-in FR Glasmalerei und Kunstverglasung (Hw)
;;Alfred;Neumann;Markt 223c;Lunzenau;088552/16138;otize98@outloock.de;Glasveredler/-in FR Kanten- und Flächenveredlung (Hw)
;;Friedbert;Jowofi;Kapellenweg 224;Grabow;0487/967726781;friedbert.jowofi72@surfnet.de;Glasveredler/-in FR Schliff und Gravur (Hw)
;;Anselm;Setofo;Flurstrasse 111;Abensberg;0241/18271773;aroli76@yahoo.de;Glasveredler/-in FR Schliff und Gravur (IH)
;;Massimo;Jiviwademeiner;Berliner Strasse 223;Bad Bramstedt;0985/36579;osota87@test.de;Hauswartsgehilfe/-gehilfin (§ 66 BBiG) (IH)
;;Britt;Sidohede;Dahlienweg 102;Güsten;0746/84823;britt.sidohede89@gmail.de;Holzbearbeiter/-in (§ 42r HwO) (Hw)
;;Mariola;Didamauson;Wiesenweg 193c;Moers;0949591/63566642;ovare55@gmx.de;Holzbearbeiter/-in (§ 66 BBiG) (IH)
;;Walfried;Schäfer;Hohlweg 126;Wustrow (Wendland);011972/72923411;irele68@email.com;Holzbearbeitungsmechaniker/-in (HwEx)
;;Reinhilde;Tutiwatteson;Kastanienweg 54;Hatzfeld (Eder);0924558/723841;etuzi77@outloock.de;Holzbearbeitungsmechaniker/-in (IH)
;;Karolina;Kiregateweiner;Frankenstrasse 45;Weißenfels;019935/61127227;karolina.kiregateweiner65@gmail.com;Holzmechaniker/-in o.FR (VO ab 2015) (IH)
;;Thoralf;Fituflede;Wiesenweg 33;Pfaffenhofen a.d.Ilm;0514/1335483;otozo66@test.de;Hörakustiker/-in (Hw)
;;Angelika;Mayer;Kirchweg 123;Bad Arolsen;088454/697219;angelika.mayer71@gmx.de;Hörgeräteakustiker/-in (Hw)
;;Ole;Bauer;Gartenweg 257;Bad Liebenstein;0147595/1544595;ole.bauer56@t-online.de;Industrieelektriker/-in FR Betriebstechnik (HwEx)
;;Hasan;Furudustein;Hauptstrasse 192;Walldürn;077444/24615;edupi79@t-online.de;Industrieelektriker/-in FR Betriebstechnik (IH)
;;Chantal;Todalatemeiner;Kapellenweg 223;Saalburg-Ebersdorf;0651197/5882627;asetu72@surfnet.de;Industrieelektriker/-in FR Geräte und Systeme (IH)
;;Karina;Nitimattweiner;Bismarckstrasse 292;Ellrich;016141/98434525;karina.nitimattweiner72@gmail.de;Industrieelektriker/-in FR Geräte und Systeme (HwEx)
;;Curt;Kudiwede;Bismarckstrasse 21;Plettenberg;0362/138596893;curt.kudiwede66@email.com;Industrieelektriker/-in o.FR (HwEx)
;;Bertha;Coduwedemüller;Bismarckstrasse 249;Büren;0975363/4689627;osete84@gmail.com;Industrieelektriker/-in o.FR (IH)
;;Maja;Zitalaustein;Friedrichstrasse 157;Tangermünde;0112/4893398;maja.zitalaustein59@gmail.de;Industriefachhelfer/-in (§ 66 BBiG) (IH)
;;Semra;Cawasede;Klosterstrasse 209;Staßfurt;02331/1948774;ovori67@outloock.de;Industriefachwerker/-in (§ 66 BBiG) (IH)
;;Helfried;Lavofereson;Neue Strasse 209;Remseck am Neckar;03276/34853537;evoru88@surfnet.de;Industriekeramiker/-in Anlagentechnik (IH)
;B. A.;George;Kuvufaremüller;Poststrasse 182;Pfullendorf;0786/7185332;george.kuvufaremueller68@gmail.com;Industriekeramiker/-in Verfahrenstechnik (HwEx)
;BBA;Klaus-Dieter;Hilefo;Friedensstrasse 16;Neuenrade;0246385/7988483;klaus-dieter.hilefo74@gmail.com;Industriekeramiker/-in Verfahrenstechnik (IH)
;B. Sc.;Cäcilie;Köhler;Mühlgasse 135;Wemding;02873/49996355;iteme83@outloock.de;Industriemechaniker/-in (Monoberuf) (HwEx)
;LL. B.;Willi;Ridubistein;Raiffeisenstrasse 133;Duderstadt;09588/987716;willi.ridubistein87@gmail.de;Industriemechaniker/-in (Monoberuf) (IH)
;B. Ed.;Irina;Weber;Luisenstrasse 237;Lommatzsch;0111651/952492171;uleku96@surfnet.de;Informatikkaufmann/-kauffrau (HwEx)
;B. Eng.;Hanspeter;Schulz;Bahnhofstrasse 80;Querfurt;073251/657652;edupi56@yahoo.de;Informatikkaufmann/-kauffrau (IH)
;B. F. A.;Heidemarie;Dotuwatteson;Weiherstrasse 238;Brüssow;038832/31942875;udepu84@test.de;Informations- und Telekommunikationssystem-Elektroniker/-in (HwEx)
;B. Mus.;Camilla;Zavisedemüller;Robert-Bosch-Strasse 140;Rietberg;0283/448568;uvari69@surfnet.de;Informations- und Telekommunikationssystem-Elektroniker/-in (IH)
;B. M. A.;Hans-Eberhard;Schmid;Forststrasse 67;Alsleben (Saale);0761/755879;orele92@gmx.de;Informations- und Telekommunikationssystem-Kaufmann/-Kauffrau (HwEx)5
;M. A.;Ivanka;Rutegrodestein;Wilhelmstrasse 180;Lich;02477/161526;ivanka.rutegrodestein68@email.com;Informations- und Telekommunikationssystem-Kaufmann/-Kauffrau (IH)5
;M. Sc.;Armin;Nöduwedeweiner;Erlenweg 90;Grabow;03479/327676;usata57@gmail.com;Informationselektroniker/-in (Hw)
;M. Eng.;Klaus;Weber;Robert-Bosch-Strasse 149;Welzheim;04985/85394;utaza80@yahoo.de;IT-System-Elektroniker/-in (HwEx)
;LL. M.;Marie-Luise;Becker;Lindenallee 267;Senden;054546/68969869;marie-luise.becker89@email.com;IT-System-Elektroniker/-in (IH)
;M. F. A.;Anni;Verasedehein;Lindenallee 29;Sundern (Sauerland);09868/54939128;anni.verasedehein98@t-online.de;IT-Werker/-in (§ 66 BBiG) (IH)
;M. Mus.;Guiseppe;Julogedemüller;Mittelstrasse 148;Bergen;084173/93851434;alako94@gmx.de;Karosserie- und Fahrzeugbaumechaniker/-in o.FR (VO ab 2014) (Hw)
;M. Ed.;Hans-Adolf;Tiwivare;Wiesenstrasse 266;Haldensleben;06339/791469948;atuzo55@t-online.de;Karosserie- und Fahrzeugbaumechaniker/-in FR Karosserie- und Fahrzeugbautechnik (VO ab 2014) (Hw)
;M. Acc.;Slavko;Güwawadestein;Kapellenstrasse 279;Hammelburg;09224/93121783;slavko.guewawadestein77@email.com;Karosserie- und Fahrzeugbaumechaniker/-in FR Karosserie- und Fahrzeugbautechnik (VO ab 2014) (IH)
;B. A.;Nikolaus;Cetuflodemeiner;Buchenweg 212;Eschweiler;0263/299272647;nikolaus.cetuflodemeiner56@surfnet.de;Karosserie- und Fahrzeugbaumechaniker/-in FR Karosserieinstandhaltungstechnik (VO ab 2014) (Hw)
;Bac. Jur.;Diether;Mayer;Max-Planck-Strasse 199;Beelitz;0846/5469931;oseto95@outloock.de;Karosserie- und Fahrzeugbaumechaniker/-in FR Karosserieinstandhaltungstechnik (VO ab 2014) (IH)
;Bac. Oec.;Erica;Turefledemüller;Querstrasse 71;Neukalen;0442/271227474;erica.turefledemueller76@gmx.de;Karosseriebearbeiter/-in (§ 42r HwO) (Hw)
;M. A.;Walburga;Natovodeweiner;Mühlstrasse 50;Sayda;043911/3854163;aloko57@gmail.com;Kaufmann/Kauffrau für Digitalisierungsmanagement (HwEx)
;M. Sc.;Gunnar;Tötamattstein;Siedlung 294;Kirchberg;0566141/2231314;gunnar.toetamattstein84@yahoo.de;Kaufmann/Kauffrau für Digitalisierungsmanagement (IH)
;LL. M.;Cäcilia;Ketesadeson;Dorfstrasse 270;Schwarzenborn;06877/3381832;caecilia.ketesadeson57@test.de;Kaufmann/Kauffrau für IT-System-Management (HwEx)
;MLE;Ernest;Dötufohein;Feldstrasse 199;Winterberg;084561/45176;evaro60@gmail.com;Kaufmann/Kauffrau für IT-System-Management (IH)
;Mag. rer. publ.;Urs;Zätavode;Steinstrasse 161c;Salzkotten;01921/1757249;uteze71@gmx.de;Konstruktionsmechaniker/-in (Monoberuf) (HwEx)
;Mag. theol. ;Hans-Günther;Fedasademüller;Steinstrasse 92;Bad Kissingen;07918/725232;etezo59@email.com;Konstruktionsmechaniker/-in (Monoberuf) (IH)
Dipl.-Inf. (DH);Mag. iur.;Hassan;Cuwifoson;Mühlstrasse 187;Starnberg;0567511/168452429;idapu83@yahoo.de;Kraftfahrzeugmechatroniker/-in (Hw)
Dipl.-Ing. (DH);M. Th.;Edeltrud;Täludimeiner;Haydnstrasse 289b;Rottenburg a.d.Laaber;0632875/27366284;edeltrud.taeludimeiner91@gmail.com;Kraftfahrzeugmechatroniker/-in (IH)
Dipl.-Betriebsw. (DH);Ph. D.;Lore;Huwabe;Friedhofstrasse 43;Nürnberg;0647584/349787;oralu87@surfnet.de;Kraftfahrzeug-Servicehelfer/-in (§ 42r HwO) (Hw)
Dipl.-Wirtsch.-Inf. (DH);;Vadim;Rotufledeweiner;Tannenstrasse 16;Herzberg am Harz;0233573/679348;vadim.rotufledeweiner91@gmail.com;Lacklaborant/-in (IH)
Dipl.-Soz.päd. (DH);;Stefani;Vewuhedehein;Friedensstrasse 127b;Kölleda;0349222/421542781;utimi85@yahoo.de;Land- und Baumaschinenmechatroniker/-in (Hw)
Dipl.-Agrar Ing. (FH);;Wojciech;Zudusadestein;Tulpenstrasse 115;Amorbach;04673/39871;wojciech.zudusadestein68@yahoo.de;Land- und Baumaschinenmechatroniker/-in (IH)
Dipl.-Archivar (FH);;Branka;Jotosegemüller;Am Berg 241;Bad Friedrichshall;0311/78397768;branka.jotosegemueller54@email.com;Leichtflugzeugbauer/-in (HwEx)
Dipl.-Betriebsw. (FH);;Ildiko;Schulz;Buchenweg 4;Aalen;0321612/647237794;orila94@t-online.de;Leichtflugzeugbauer/-in (IH)
Dipl.-Bibl. (FH);;Reinald;Gelifledehein;Hohe Strasse 4;Ronneburg;0328254/6676396;udupe82@test.de;Maschinen- und Anlagenführer/-in (HwEx)
Dipl.-Bioinf. (FH);;Damian;Cilavoremüller;Mühlstrasse 97;Weiden i.d.OPf.;069496/96227;ateme85@yahoo.de;Maschinen- und Anlagenführer/-in (IH)
Dipl.-Bioing. (FH);;Igor;Jisimode;Grüner Weg 244;Gersfeld (Rhön);0896561/496323375;igor.jisimode65@outloock.de;Mathematisch-technische/-r Softwareentwickler/-in (HwEx)
Dipl.-Biomath. (FH);;Anne-Rose;Cülufu;Sandweg 176;Neustrelitz;0871675/5323351;anne-rose.cuelufu80@yahoo.de;Mathematisch-technische/-r Softwareentwickler/-in (IH)
Dipl.-Chem. (FH);;Gerdi;Cisimaumeiner;Grenzweg 223;Gronau (Leine);0547142/1916478;gerdi.cisimaumeiner67@email.com;Mechaniker/-in für Reifen- und Vulkanisationstechnik FR Reifen- und Fahrwerktechnik (Hw)
Dipl.-Des. (FH);;Janusz;Schwarz;Rheinstrasse 282;Grebenau;0182/23556846;janusz.schwarz80@yahoo.de;Mechaniker/-in für Reifen- und Vulkanisationstechnik FR Vulkanisationstechnik (Hw)
Dipl.-Dok. (FH);;Alexandre;Vutolaustein;Tannenstrasse 300;Geislingen;05873/9961183;alexandre.vutolaustein96@surfnet.de;Mechatroniker/-in (HwEx)
Dipl.-Dolm. (FH);;Susanna;Zososchatt;Forstweg 165;Spenge;0629/999452935;edipa79@test.de;Mechatroniker/-in (IH)
Dipl.-Energiewirt (FH);;Gerda;Gudabiweiner;Brunnenweg 248;Liebenau;0615/283257;awefa81@email.com;Mechatroniker/-in für Kältetechnik (Hw)
Dipl.-Ergotherapeut (FH);;Annett;Misafaremüller;Dieselstrasse 112;Bad Tennstedt;01244/635757;annett.misafaremueller60@outloock.de;Mechatroniker/-in für Kältetechnik (IH)
Dipl.-oec.-troph. (FH);;Ludger;Pevalodeweiner;Wiesenstrasse 212;Nettetal;0544/4474689;ludger.pevalodeweiner80@t-online.de;Mediengestalter/-in Bild und Ton (HwEx)
Dipl.-Fachübersetzer (FH);;Friedrich;Weber;Kapellenweg 141;Bitterfeld-Wolfen;067182/79999125;idopi64@gmail.de;Mediengestalter/-in Bild und Ton (IH)
Dipl.-Finw. (FH);;Alida;Neumann;Breslauer Strasse 90;Oerlinghausen;0928822/264819549;utazi86@yahoo.de;Mediengestalter/-in Digital und Print FR Gestaltung und Technik (Hw)
Dipl.-Forsting. (FH);;Emilia;Börimattson;Feldstrasse 265;Bad Liebenstein;0118/572793191;emilia.boerimattson80@t-online.de;Mediengestalter/-in Digital und Print FR Gestaltung und Technik (IH)
Dipl. FÖ (FH);;Achim;Covugrodemeiner;Mittelstrasse 175;Bühl;09283/49718;oleku73@gmail.com;Mediengestalter/-in Digital und Print FR Konzeption und Visualisierung (Hw)
Dipl.-Freizeitwiss. (FH);;Reinhold;Niwogatestein;Rosenstrasse 179;Bad Schmiedeberg;0139283/657554176;aliki90@yahoo.de;Mediengestalter/-in Digital und Print FR Konzeption und Visualisierung (IH)
Dipl.-Ges.oec. (FH);;Sebastian;Hotawede;Friedhofsweg 200;Marsberg;0668/27261582;iwefu68@test.de;Mediengestalter/-in Digital und Print o.FR (Hw)
Dipl.-Immobilienw. (FH);;Olaf;Galisedemüller;Hochstrasse 139;Borkum;0862/2478693;olaf.galisedemueller57@gmail.com;Mediengestalter/-in Digital und Print o.FR (IH)
Dipl.-Inf. (FH);;Brian;Zevoda;Wacholderweg 230;Bacharach;0278/6824241;iwufe59@gmail.com;Medientechnologe/-technologin Druck (Hw)
Dipl.-Inform. (FH);;Canan;Kuvivareweiner;Mühlgasse 88;Bad Schussenried;0191/74786539;useto95@t-online.de;Medientechnologe/-technologin Druck (IH)
Dipl.-Inf.-Wirt (FH);;Rosemarie;Busulaumeiner;Daimlerstrasse 225;Friedland;044265/497119391;rosemarie.busulaumeiner99@gmx.de;Medientechnologe/-technologin Siebdruck (Hw)
Dipl.-Infw. (FH);;Kathi;Cölivodemeiner;Burgstrasse 32;Wipperfürth;09284/27926;edopu74@gmail.de;Medientechnologe/-technologin Siebdruck (IH)
Dipl.-Ing. (FH);;Gundula;Ratadohein;Weiherstrasse 42;Wertheim;021395/96259569;gundula.ratadohein60@test.de;Metallbauer/-in FR Konstruktionstechnik (Hw)
Dipl.-Ing. Gartenbau (FH);;Lea;Nadofledeweiner;Meisenweg 109;Isny im Allgäu;0844138/985679165;etuzu69@t-online.de;Metallbauer/-in FR Konstruktionstechnik (IHEx)
Dipl.-Journ. (FH);;Ali;Dovugrode;Robert-Bosch-Strasse 156;Friedland;0542/829675;ali.dovugrode84@test.de;Metallbauer/-in FR Metallgestaltung (Hw)
Dipl.-Kffr. (FH);;Willibald;Pawihedehein;Weinbergstrasse 125;Kleve;0587/16331642;evure88@outloock.de;Metallbauer/-in FR Nutzfahrzeugbau (Hw)
Dipl.-Kfm. (FH);;Olav;Citohedehein;Dahlienweg 53;Bassum;03145/813439;olav.citohedehein92@outloock.de;Metallbauer/-in o.FR (Hw)
Dipl.-Komm.Psych. (FH);;Reimund;Dusofumeiner;Hohe Strasse 189;Dohna;0437/6182259;edepa76@test.de;Metallbearbeiter/-in (§ 42r HwO) (Hw)
Dipl.-Kult.arb. (FH);;Malte;Schmidt;Heckenweg 165;Schöneck/Vogtl.;0166/2793526;malte.schmidt57@surfnet.de;Metallbearbeiter/-in (§ 66 BBiG) (IH)
Dipl.-Künstler (FH);B. A.;Maritta;Taduwedemeiner;Steinweg 257;Rottweil;0798/26968;maritta.taduwedemeiner63@t-online.de;Metallbearbeiter/-in -Schlosser/-in (§ 66 BBiG) (IH)
Dipl.-Kunsttherap. (FH);BBA;Ingolf;Sivadumüller;Wacholderweg 263;Mülheim-Kärlich;0312/5219928;ingolf.sivadumueller68@surfnet.de;Metallfeinbearbeiter/-in (§ 42r HwO) (Hw)
Dipl.-Logist. (FH);B. Sc.;Alois;Rusado;Steinstrasse 300;Hohnstein;075336/452443;alois.rusado95@email.com;Metallfeinbearbeiter/-in (§ 66 BBiG) (IH)
Dipl.-Math. (FH);LL. B.;Karl-Ludwig;Zitelauson;Querstrasse 150;Bergneustadt;0646476/94995698;esote99@t-online.de;Metallwerker/-in (24 Monate) (§ 66 BBiG) (IH)
Dipl.-Medieninform. (FH);B. Ed.;Emin;Cuwodimüller;Kirchplatz 263;Bleicherode;0622123/8413488;emin.cuwodimueller72@gmx.de;Mikrotechnologe/-technologin (IH)
Dipl.-Medienök. (FH);B. Eng.;Bernard;Koch;Tannenstrasse 181;Kaiserslautern;0445189/958323;awafo92@outloock.de;Milchtechnologe/-technologin (Lw)
Dipl.-Medienw. (FH);B. F. A.;Emmy;Nidobedemüller;Robert-Bosch-Strasse 92a;Unterschleißheim;0188284/99872;isiti71@gmail.com;Milchwirtschaftliche/-r Laborant/-in (Lw)
Dipl.-Mediator (FH);B. Mus.;Moritz;Schmitz;Buchenstrasse 76a;Schmalkalden, Kurort;0331621/24831991;atize59@outloock.de;Müller/-in (Verfahrenstechnologe/-technologin in der Mühlen- und Futtermittelwirtschaft) (Hw)
Dipl.-Museol. (FH);B. M. A.;Lissi;Surafledestein;Rosenweg 147;Neuenstadt am Kocher;062888/8526873;edapo85@gmail.de;Müller/-in (Verfahrenstechnologe/-technologin in der Mühlen- und Futtermittelwirtschaft) (IH)
Dipl.-Musiktherap. (FH);M. A.;Natalia;Misubuweiner;Nelkenstrasse 136;Bad Freienwalde (Oder);02375/2553191;evori88@gmx.de;Naturwerksteinmechaniker/-in FR Maschinenbearbeitungstechnik (HwEx)
Dipl.-Naut. (FH);M. Sc.;Ignaz;König;Mühlweg 151;Bruchköbel;08411/3586689;utomo68@surfnet.de;Naturwerksteinmechaniker/-in FR Maschinenbearbeitungstechnik (IH)
